,Date,Open,High,Low,Close,Adj Close,Volume
809,2006-05-11,8.867669,8.906268,8.658420,8.686862,6.610283,2797879
810,2006-05-12,8.636073,8.636073,8.461361,8.534496,6.494340,1671639
811,2006-05-15,8.501991,8.532465,8.345563,8.394320,6.387673,1735630
812,2006-05-16,8.469487,8.552780,8.272428,8.416667,6.404678,1667209
813,2006-05-17,8.278522,8.357752,8.170851,8.266333,6.290280,2950965
814,2006-05-18,8.278522,8.420730,8.093652,8.126157,6.183614,1623400
815,2006-05-19,8.097715,8.207418,7.829552,8.207418,6.245451,3421544
816,2006-05-22,8.207418,8.207418,7.882372,8.026611,6.107865,2178644
817,2006-05-23,8.166787,8.211481,8.026611,8.063179,6.135691,2130404
818,2006-05-24,8.022548,8.044895,7.689376,7.904719,6.015110,3543619
819,2006-05-25,7.923003,8.296806,7.923003,8.294774,6.311923,2096440
820,2006-05-26,8.313058,8.441045,8.237891,8.384162,6.379945,1434873
821,2006-05-30,8.542622,8.542622,8.343531,8.351658,6.355208,1889208
822,2006-05-31,8.400415,8.510118,8.268364,8.341500,6.347480,2301703
823,2006-06-01,8.349626,8.636073,8.343531,8.634042,6.570090,1688867
824,2006-06-02,8.751871,8.859542,8.625915,8.782344,6.682939,1829155
825,2006-06-05,8.715303,8.778281,8.471518,8.475581,6.449511,1552517
826,2006-06-06,8.532465,8.577158,8.384162,8.526370,6.488157,2111207
827,2006-06-07,8.562938,8.711240,8.406509,8.422761,6.409316,1472283
828,2006-06-08,8.288680,8.288680,7.973791,8.152567,6.203712,3423513
829,2006-06-09,8.278522,8.457298,8.278522,8.390257,6.384581,1954183
830,2006-06-12,8.487771,8.491834,8.207418,8.258207,6.284098,2609352
831,2006-06-13,8.258207,8.359784,8.235860,8.266333,6.290280,5286140
832,2006-06-14,8.258207,8.371973,7.979886,8.097715,6.161970,3886216
833,2006-06-15,8.126157,8.205387,8.115999,8.205387,6.243902,3012986
834,2006-06-16,8.174914,8.174914,8.099747,8.101778,6.165063,1806512
835,2006-06-19,8.113967,8.144441,8.071305,8.079431,6.148059,2446913
836,2006-06-20,8.136314,8.136314,7.841741,7.979886,6.072309,2650207
837,2006-06-21,7.975823,8.099747,7.971760,8.079431,6.148059,2042786
838,2006-06-22,8.038801,8.071305,7.965665,7.994107,6.083130,1085384
839,2006-06-23,7.890498,8.097715,7.831584,8.002233,6.089315,1340855
840,2006-06-26,7.998170,8.138346,7.992075,8.061147,6.134144,1581559
841,2006-06-27,8.061147,8.132251,7.983949,8.012391,6.097044,2522718
842,2006-06-28,8.075368,8.111936,7.876277,7.943318,6.044482,2096440
843,2006-06-29,7.977854,8.197261,7.977854,8.189134,6.231536,1576637
844,2006-06-30,8.237891,8.337437,8.207418,8.252112,6.279461,1779439
845,2006-07-03,8.430888,8.540591,8.378068,8.540591,6.498981,1943846
846,2006-07-05,8.530433,8.548717,8.321184,8.380099,6.376848,2891896
847,2006-07-06,8.349626,8.414635,8.227734,8.329311,6.338207,1999469
848,2006-07-07,8.321184,8.351658,8.284617,8.333374,6.341298,1678530
849,2006-07-10,8.335405,8.374004,8.217576,8.329311,6.338207,1081938
850,2006-07-11,8.304932,8.327279,8.152567,8.237891,6.268638,902272
851,2006-07-12,8.217576,8.274459,8.176945,8.187103,6.229991,1320674
852,2006-07-13,8.140377,8.260238,8.067242,8.101778,6.165063,1426997
853,2006-07-14,8.075368,8.152567,8.004264,8.134283,6.189796,1625369
854,2006-07-17,8.115999,8.126157,8.006296,8.016454,6.100136,1294093
855,2006-07-18,8.042864,8.077400,7.849867,8.016454,6.100136,1644566
856,2006-07-19,8.028643,8.337437,8.016454,8.235860,6.267093,1837523
857,2006-07-20,8.274459,8.294774,8.126157,8.160693,6.209894,1128701
858,2006-07-21,8.201324,8.241954,8.079431,8.093652,6.158879,1502801
859,2006-07-24,8.126157,8.329311,8.122094,8.327279,6.336658,1329534
860,2006-07-25,8.337437,8.449171,8.288680,8.410572,6.400039,2321885
861,2006-07-26,8.461361,8.721398,8.430888,8.638105,6.573184,1998485
862,2006-07-27,8.735618,8.796565,8.532465,8.621852,6.560815,1847860
863,2006-07-28,8.634042,8.727492,8.564969,8.607631,6.574780,1845891
864,2006-07-31,8.617789,8.629978,8.329311,8.434951,6.442881,2907155
865,2006-08-01,8.329311,8.467455,8.250081,8.465424,6.466157,2791972
866,2006-08-02,8.583253,8.603568,8.371973,8.508086,6.498746,1321658
867,2006-08-03,8.390257,8.827038,8.343531,8.741713,6.677197,1797160
868,2006-08-04,8.841259,8.904236,8.636073,8.751871,6.684956,1136577
869,2006-08-07,8.751871,8.835164,8.664515,8.676704,6.627538,1032222
870,2006-08-08,8.719366,8.820943,8.684830,8.749839,6.683403,1373835
871,2006-08-09,8.804691,8.847353,8.542622,8.587316,6.559260,1908897
872,2006-08-10,8.564969,8.564969,8.432919,8.532465,6.517364,1778455
873,2006-08-11,8.491834,8.491834,8.335405,8.361815,6.387020,900795
874,2006-08-14,8.359784,8.384162,8.254144,8.367910,6.391674,1443241
875,2006-08-15,8.554811,8.717335,8.483708,8.666546,6.619781,2124498
876,2006-08-16,8.735618,8.861574,8.674672,8.737650,6.674091,1884778
877,2006-08-17,8.644199,8.749839,8.644199,8.737650,6.674091,2599015
878,2006-08-18,8.737650,8.808754,8.623884,8.664515,6.618231,1410753
879,2006-08-21,8.694988,8.825006,8.694988,8.820943,6.737714,1358084
880,2006-08-22,8.873763,9.127706,8.820943,9.105359,6.954958,3034645
881,2006-08-23,9.083012,9.330859,9.022065,9.064728,6.923926,3239416
882,2006-08-24,9.091138,9.095201,8.920489,8.957056,6.841683,2431654
883,2006-08-25,8.969245,8.973309,8.735618,8.747808,6.681852,2015221
884,2006-08-28,8.747808,8.967214,8.737650,8.946899,6.833923,1373835
885,2006-08-29,8.946899,9.007845,8.839227,8.959088,6.843236,1094736
886,2006-08-30,9.046444,9.076917,8.944867,9.068791,6.927029,1386633
887,2006-08-31,9.001750,9.174431,8.997687,9.097232,6.948753,1285725
888,2006-09-01,9.141926,9.430405,9.141926,9.336954,7.131859,2297765
889,2006-09-05,9.349143,9.420247,9.271945,9.383679,7.167550,1467853
890,2006-09-06,9.397900,9.397900,9.156147,9.190683,7.020134,2663990
891,2006-09-07,9.141926,9.164273,9.005813,9.054570,6.916168,1841953
892,2006-09-08,9.011908,9.080980,8.898142,8.924552,6.816854,2257894
893,2006-09-11,8.887984,8.971277,8.741713,8.944867,6.832373,3052858
894,2006-09-12,9.058633,9.180526,9.024097,9.113485,6.961169,2039833
895,2006-09-13,9.070822,9.101296,8.894079,9.054570,6.916168,1667701
896,2006-09-14,9.054570,9.141926,8.959088,9.050507,6.913063,1391556
897,2006-09-15,9.036286,9.080980,8.999719,9.062696,6.922374,1279326
898,2006-09-18,8.938772,9.105359,8.938772,9.028160,6.895992,1227148
899,2006-09-19,8.957056,9.042381,8.721398,8.802659,6.723750,2001930
900,2006-09-20,8.827038,9.005813,8.753902,8.802659,6.723750,2198825
901,2006-09-21,8.831101,8.930646,8.796565,8.845322,6.756335,1527906
902,2006-09-22,8.837195,8.847353,8.749839,8.776249,6.703577,1732676
903,2006-09-25,8.796565,8.979403,8.780312,8.948930,6.835476,3039567
904,2006-09-26,9.015971,9.091138,8.918457,8.991592,6.868065,2124990
905,2006-09-27,8.987529,9.034255,8.820943,8.932678,6.823061,4739756
906,2006-09-28,9.026129,9.097232,8.914394,9.040349,6.905304,2448882
907,2006-09-29,8.971277,9.085043,8.944867,9.007845,6.880473,2409011
908,2006-10-02,9.007845,9.237409,8.985498,9.072854,6.930131,3645512
909,2006-10-03,9.034255,9.034255,8.887984,8.894079,6.793581,2111207
910,2006-10-04,8.902205,8.955025,8.849385,8.918457,6.812199,2485308
911,2006-10-05,9.009876,9.009876,8.904236,8.961119,6.844786,2184058
912,2006-10-06,8.902205,8.973309,8.837195,8.902205,6.799787,1498371
913,2006-10-09,8.922520,8.989561,8.914394,8.963151,6.846340,1183339
914,2006-10-10,8.942835,8.944867,8.879858,8.912362,6.807542,1700189
915,2006-10-11,8.906268,8.906268,8.532465,8.591379,6.562366,4616204
916,2006-10-12,8.632010,8.733587,8.632010,8.680767,6.630643,2879098
917,2006-10-13,8.684830,8.768123,8.666546,8.737650,6.674091,2537977
918,2006-10-16,8.816880,8.816880,8.715303,8.739682,6.675647,2039340
919,2006-10-17,8.684830,8.759997,8.623884,8.735618,6.672539,2093979
920,2006-10-18,8.776249,8.810785,8.697019,8.753902,6.686505,1779931
921,2006-10-19,8.725461,8.851416,8.723429,8.827038,6.742370,1805035
922,2006-10-20,8.847353,8.942835,8.847353,8.910331,6.805990,1901514
923,2006-10-23,8.932678,9.034255,8.892047,8.997687,6.872716,1734645
924,2006-10-24,8.977372,9.074886,8.959088,9.036286,6.902198,1711018
925,2006-10-25,9.009876,9.091138,8.985498,9.064728,6.923926,1365467
926,2006-10-26,9.064728,9.164273,9.052539,9.158179,6.995306,1528890
927,2006-10-27,9.160210,9.227251,9.044412,9.103327,6.953409,1334948
928,2006-10-30,9.024097,9.087075,8.965182,9.009876,6.906690,1321166
929,2006-10-31,9.009876,9.070822,8.957056,9.048475,6.936279,2169783
930,2006-11-01,9.089106,9.166305,8.804691,8.920489,6.838168,2045740
931,2006-11-02,8.920489,9.052539,8.861574,8.995655,6.895789,2188981
932,2006-11-03,9.158179,9.221156,8.885952,8.936741,6.850628,1530367
933,2006-11-06,8.914394,9.131769,8.902205,9.097232,6.973653,2075766
934,2006-11-07,9.198809,9.276008,9.190683,9.239440,7.082665,1958613
935,2006-11-08,9.182557,9.338986,9.180526,9.302418,7.130941,2114653
936,2006-11-09,9.300386,9.424310,9.271945,9.397900,7.204138,1654903
937,2006-11-10,9.383679,9.531982,9.361333,9.489319,7.274215,1686406
938,2006-11-13,9.566518,9.566518,9.345080,9.395869,7.202579,8142102
939,2006-11-14,9.395869,9.456815,9.304449,9.395869,7.202579,2740779
940,2006-11-15,9.355238,9.503540,9.353206,9.499477,7.282003,2502044
941,2006-11-16,9.501509,9.536045,9.389774,9.450720,7.244627,2094963
942,2006-11-17,9.430405,9.574644,9.314607,9.507603,7.288230,2549791
943,2006-11-20,9.462909,9.664032,9.446657,9.615275,7.370769,2847102
944,2006-11-21,9.670126,9.757483,9.562455,9.731073,7.459538,2198825
945,2006-11-22,9.749357,9.779830,9.710757,9.716852,7.448634,2663005
946,2006-11-24,9.666063,9.757483,9.586833,9.710757,7.443963,1113441
947,2006-11-27,9.629496,9.629496,9.412121,9.452752,7.246183,3360014
948,2006-11-28,9.450720,9.523856,9.369459,9.395869,7.202579,2004392
949,2006-11-29,9.442594,9.570581,9.418216,9.546203,7.317822,1866073
950,2006-11-30,9.507603,9.708726,9.505572,9.696536,7.433063,1812419
951,2006-12-01,9.852965,9.946416,9.538076,9.635590,7.386340,3283717
952,2006-12-04,9.865154,9.865154,9.655906,9.747325,7.471992,1907421
953,2006-12-05,9.796082,10.171917,9.796082,10.106907,7.747640,4883982
954,2006-12-06,10.066277,10.098781,9.997204,9.997204,7.663544,2879098
955,2006-12-07,10.068308,10.068308,9.824523,9.850933,7.551418,2457250
956,2006-12-08,9.905785,9.905785,9.800145,9.848902,7.549858,1597803
957,2006-12-11,9.751388,9.824523,9.686379,9.727010,7.456424,2025066
958,2006-12-12,9.657937,9.832650,9.615275,9.796082,7.509367,1559901
959,2006-12-13,9.920006,9.942353,9.765609,9.785924,7.501586,1470806
960,2006-12-14,9.733104,9.826555,9.688410,9.810303,7.520266,1592881
961,2006-12-15,9.911880,9.911880,9.720915,9.743262,7.468880,2990836
962,2006-12-18,9.743262,9.901722,9.743262,9.759514,7.481339,3735099
963,2006-12-19,9.765609,9.765609,9.635590,9.659969,7.405030,3734115
964,2006-12-20,9.657937,9.676221,9.564486,9.627464,7.380113,2708784
965,2006-12-21,9.641685,9.645748,9.464941,9.487288,7.272659,2711737
966,2006-12-22,9.438531,9.546203,9.403995,9.497446,7.280445,1639643
967,2006-12-26,9.497446,9.544171,9.448689,9.495414,7.278889,1850321
968,2006-12-27,9.495414,9.625433,9.495414,9.580739,7.344295,3894092
969,2006-12-28,9.517761,9.800145,9.517761,9.727010,7.456424,3863573
970,2006-12-29,9.649811,9.879375,9.649811,9.787956,7.503141,2044263
971,2007-01-03,9.792019,9.954542,9.544171,9.601054,7.359867,3560847
972,2007-01-04,9.605117,9.627464,9.469004,9.501509,7.283560,1821279
973,2007-01-05,9.456815,9.501509,9.385711,9.450720,7.244627,1806020
974,2007-01-08,9.412121,9.497446,9.330859,9.458846,7.250855,3187731
975,2007-01-09,9.456815,9.523856,9.345080,9.464941,7.255527,4950434
976,2007-01-10,9.416184,9.469004,9.330859,9.469004,7.258644,4089018
977,2007-01-11,9.483225,9.662000,9.473067,9.599023,7.358310,3071563
978,2007-01-12,9.686379,9.777798,9.639653,9.659969,7.405030,2098409
979,2007-01-16,9.637622,9.863123,9.637622,9.751388,7.475111,2557667
980,2007-01-17,9.684347,9.865154,9.645748,9.852965,7.552971,2465618
981,2007-01-18,9.842807,9.863123,9.769672,9.777798,7.495354,2639378
982,2007-01-19,9.789987,9.842807,9.720915,9.741230,7.467319,2747670
983,2007-01-22,9.753420,9.826555,9.718883,9.806240,7.517155,2402612
984,2007-01-23,9.777798,9.978920,9.739199,9.938290,7.618382,3105527
985,2007-01-24,9.915943,10.094718,9.885470,10.066277,7.716493,3262059
986,2007-01-25,10.025646,10.068308,9.934227,9.993141,7.660432,2025066
987,2007-01-26,10.080497,10.184106,10.015488,10.096750,7.739854,2405073
988,2007-01-29,10.135349,10.157696,10.068308,10.092687,7.736739,2787049
989,2007-01-30,9.991110,10.035804,9.879375,9.944384,7.647685,2694016
990,2007-01-31,9.893596,9.987047,9.852965,9.948447,7.650809,2725027
991,2007-02-01,9.873280,9.922037,9.842807,9.859060,7.582067,2869745
992,2007-02-02,9.848902,9.958605,9.812334,9.928132,7.635186,1931048
993,2007-02-05,9.913911,10.141444,9.859060,10.133317,7.792982,2145664
994,2007-02-06,10.200358,10.310061,10.178011,10.269431,7.897662,2987390
995,2007-02-07,10.326314,10.336471,10.025646,10.141444,7.799233,2338621
996,2007-02-08,10.137380,10.137380,9.956574,9.974857,7.671120,1850321
997,2007-02-09,10.068308,10.429922,10.009394,10.127223,7.788297,6888373
998,2007-02-12,10.074403,10.289746,10.052056,10.121128,7.783612,2696478
999,2007-02-13,10.324282,10.531499,10.226768,10.492900,8.069517,6311471
1000,2007-02-14,10.543688,10.947965,10.543688,10.838262,8.335119,5557363
1001,2007-02-15,10.817946,10.945933,10.748874,10.939838,8.413232,3550510
1002,2007-02-16,10.917492,11.057668,10.893113,11.051573,8.499163,4104277
1003,2007-02-20,10.828104,11.153150,10.710275,11.035321,8.486665,4118552
1004,2007-02-21,11.053605,11.297389,10.990627,11.297389,8.688207,3655849
1005,2007-02-22,11.295358,11.362399,11.010942,11.130803,8.560096,3192161
1006,2007-02-23,11.285200,11.317705,11.118614,11.248632,8.650705,1965997
1007,2007-02-26,11.579773,11.990144,11.524922,11.591963,8.914746,8238089
1008,2007-02-27,11.480228,11.480228,10.807788,11.073920,8.516350,8243996
1009,2007-02-28,11.124709,11.340052,10.905302,10.923586,8.400736,3821241
1010,2007-03-01,10.653391,11.084078,10.171917,11.021100,8.475725,6664405
1011,2007-03-02,11.021100,11.116582,10.716369,10.722464,8.246063,4370578
1012,2007-03-05,10.572130,10.870766,10.334440,10.555878,8.117949,5600680
1013,2007-03-06,10.759031,10.907334,10.708243,10.763095,8.277308,4544338
1014,2007-03-07,10.767158,10.817946,10.689959,10.734653,8.255437,3102081
1015,2007-03-08,10.740748,10.787473,10.708243,10.738716,8.258565,3256644
1016,2007-03-09,10.836230,10.889050,10.771221,10.838262,8.335119,2433131
1017,2007-03-12,10.858577,10.887018,10.687928,10.777315,8.288245,1974857
1018,2007-03-13,10.777315,10.805757,10.429922,10.448206,8.035146,2954902
1019,2007-03-14,10.421796,10.537594,10.289746,10.488837,8.066394,3697689
1020,2007-03-15,10.501026,10.683865,10.482742,10.568067,8.127325,2219007
1021,2007-03-16,10.572130,10.819978,10.564004,10.596508,8.149197,2776220
1022,2007-03-19,10.724495,10.809820,10.720432,10.771221,8.283562,2318931
1023,2007-03-20,10.822009,10.887018,10.675738,10.795599,8.302305,1948276
1024,2007-03-21,10.805757,10.949996,10.775284,10.949996,8.421047,2684172
1025,2007-03-22,10.933744,10.941870,10.773252,10.807788,8.311683,2928814
1026,2007-03-23,10.807788,10.889050,10.765126,10.870766,8.360114,2093979
1027,2007-03-26,10.980469,10.980469,10.785441,10.889050,8.374173,2291858
1028,2007-03-27,10.826072,10.870766,10.671675,10.712306,8.238253,2487769
1029,2007-03-28,10.614792,10.734653,10.523373,10.706211,8.233562,2914047
1030,2007-03-29,10.811852,10.856545,10.653391,10.716369,8.241376,2280045
1031,2007-03-30,10.691991,10.746842,10.574161,10.616824,8.164821,2722566
1032,2007-04-02,10.681833,10.939838,10.624950,10.878892,8.366360,3154751
1033,2007-04-03,10.917492,10.992658,10.789505,10.976406,8.441360,3464368
1034,2007-04-04,10.988595,11.008911,10.860608,11.008911,8.466353,2420825
1035,2007-04-05,10.992658,11.155182,10.945933,11.124709,8.555407,3120294
1036,2007-04-09,11.173465,11.346146,11.116582,11.283169,8.677270,4535477
1037,2007-04-10,11.366462,11.366462,11.177529,11.220191,8.628837,3120294
1038,2007-04-11,11.232380,11.319736,11.191749,11.220191,8.628837,3130631
1039,2007-04-12,11.145024,11.344115,11.061731,11.291295,8.683523,1908405
1040,2007-04-13,11.291295,11.348178,11.118614,11.232380,8.638212,4493637
1041,2007-04-16,11.374588,11.516796,11.250664,11.482259,8.830382,3587428
1042,2007-04-17,11.478196,11.681350,11.472102,11.612278,8.930368,2346989
1043,2007-04-18,11.575710,11.654940,11.553363,11.638688,8.950679,2445929
1044,2007-04-19,11.455849,11.691508,11.382714,11.565553,8.894436,3224156
1045,2007-04-20,11.677287,11.724013,11.626499,11.691508,8.991302,2157477
1046,2007-04-23,11.717918,11.746360,11.577742,11.618373,8.935061,2660052
1047,2007-04-24,11.616341,11.644783,11.533048,11.593994,8.916309,2616243
1048,2007-04-25,11.602120,11.711823,11.579773,11.667129,8.972553,2222945
1049,2007-04-26,11.565553,11.705729,11.504606,11.520859,8.860065,3870957
1050,2007-04-27,11.478196,11.691508,11.405061,11.648846,8.987021,4119537
1051,2007-04-30,11.685413,11.994207,11.659003,11.813400,9.113971,4423247
1052,2007-05-01,11.805274,11.827621,11.648846,11.681350,9.012095,5199998
1053,2007-05-02,11.957640,12.833233,11.943419,12.522407,9.660966,13756072
1054,2007-05-03,12.500061,12.682899,12.201424,12.433020,9.592004,6910524
1055,2007-05-04,12.524439,12.754003,12.495997,12.662584,9.769114,6580232
1056,2007-05-07,12.778381,12.977472,12.725561,12.873864,9.932112,4928283
1057,2007-05-08,12.812918,13.158279,12.806823,13.095302,10.102950,4091971
1058,2007-05-09,13.166405,13.166405,12.957157,13.001851,10.030851,4397159
1059,2007-05-10,12.849485,12.936841,12.623984,12.656489,9.764412,3768571
1060,2007-05-11,12.605701,13.014040,12.605701,12.991693,10.023016,2994281
1061,2007-05-14,12.989662,13.091238,12.900274,12.918558,9.966597,1781408
1062,2007-05-15,12.999819,13.257825,12.871832,13.133901,10.132732,6012682
1063,2007-05-16,13.196878,13.235478,12.920589,13.103428,10.109221,4214046
1064,2007-05-17,13.103428,13.322834,13.103428,13.133901,10.132732,3444679
1065,2007-05-18,13.243604,13.249699,13.005914,13.040450,10.060631,2991328
1066,2007-05-21,13.085144,13.205005,13.085144,13.150153,10.145272,1734153
1067,2007-05-22,13.176563,13.272045,13.028261,13.231415,10.207960,3362475
1068,2007-05-23,13.245635,13.353307,13.192815,13.202973,10.186022,2727489
1069,2007-05-24,13.225320,13.233446,12.731656,12.794634,9.870987,4942558
1070,2007-05-25,12.940905,13.146090,12.845422,12.934810,9.979133,2597538
1071,2007-05-29,12.916526,13.026229,12.853548,12.977472,10.012050,3471260
1072,2007-05-30,12.940905,13.103428,12.930747,13.042482,10.062200,2848087
1073,2007-05-31,13.036387,13.089207,12.843391,12.861675,9.922709,2396705
1074,2007-06-01,12.877927,12.936841,12.495997,12.792602,9.869421,3417114
1075,2007-06-04,12.625000,12.841359,12.561007,12.749940,9.836510,2651520
1076,2007-06-05,12.701183,12.752987,12.457398,12.475682,9.624916,3090924
1077,2007-06-06,12.436067,12.497013,12.137431,12.420831,9.582602,2880903
1078,2007-06-07,12.408641,12.408641,11.671193,11.722997,9.044229,6378415
1079,2007-06-08,11.686429,11.957640,11.473118,11.875362,9.161772,5674187
1080,2007-06-11,11.942403,11.963734,11.771754,11.790038,9.095943,2948175
1081,2007-06-12,11.631578,11.805274,11.552348,11.561489,8.919621,3342293
1082,2007-06-13,11.652909,11.701666,11.457881,11.677287,9.008958,3104707
1083,2007-06-14,11.680335,11.869268,11.671193,11.710808,9.034822,1986015
1084,2007-06-15,11.799180,12.183140,11.799180,12.030775,9.281676,3279943
1085,2007-06-18,12.058201,12.128289,11.884504,11.918025,9.194692,2914375
1086,2007-06-19,11.866220,11.914977,11.765659,11.844889,9.138265,2530430
1087,2007-06-20,11.844889,11.844889,11.616341,11.655956,8.992503,2929798
1088,2007-06-21,12.237992,12.305033,11.854031,12.222755,9.429790,14921363
1089,2007-06-22,12.271512,12.286749,11.960687,12.000302,9.258162,8780206
1090,2007-06-25,12.052106,12.167904,11.732139,11.805274,9.107698,5870754
1091,2007-06-26,11.966782,12.036870,11.716902,11.768706,9.079490,3958575
1092,2007-06-27,11.768706,12.097816,11.579773,12.073437,9.314589,5600023
1093,2007-06-28,12.180093,12.478729,12.125242,12.173999,9.392172,4615548
1094,2007-06-29,12.265418,12.265418,12.012491,12.158762,9.380418,3539188
1095,2007-07-02,12.183140,12.399499,12.161809,12.344648,9.523826,3111926
1096,2007-07-03,12.341601,12.469587,12.177046,12.268465,9.465055,2300062
1097,2007-07-05,12.247134,12.280654,12.012491,12.180093,9.396873,3961856
1098,2007-07-06,12.173999,12.375121,12.058201,12.244087,9.446243,3614665
1099,2007-07-09,12.311127,12.542723,12.298938,12.497013,9.641375,3569051
1100,2007-07-10,12.454351,12.454351,12.085627,12.234945,9.439191,4968975
1101,2007-07-11,12.192282,12.228850,12.036870,12.134384,9.361609,3993360
1102,2007-07-12,12.186188,12.493966,12.170951,12.481777,9.629619,4010752
1103,2007-07-13,12.475682,12.554912,12.414736,12.512250,9.653128,3431881
1104,2007-07-16,12.402547,12.591480,12.256276,12.274560,9.469755,4043896
1105,2007-07-17,12.250181,12.326364,12.046012,12.122194,9.352203,3921821
1106,2007-07-18,12.088674,12.186188,12.033822,12.158762,9.380418,5777229
1107,2007-07-19,12.173999,12.231897,12.106958,12.146573,9.371013,4162689
1108,2007-07-20,12.183140,12.225803,11.905835,11.930214,9.204094,3416129
1109,2007-07-23,11.963734,12.024680,11.884504,11.951545,9.220551,3228422
1110,2007-07-24,11.960687,11.982018,11.467023,11.595010,8.945483,6062727
1111,2007-07-25,11.707760,11.710808,11.168387,11.427408,8.816181,5348326
1112,2007-07-26,10.988595,11.195812,10.610729,10.863656,8.381251,10206055
1113,2007-07-27,10.854514,11.122677,10.601587,10.875845,8.390656,8388057
1114,2007-07-30,10.866703,11.019069,10.799662,10.891082,8.430756,6555621
1115,2007-07-31,11.046494,11.128772,10.656439,10.708243,8.289220,8162612
1116,2007-08-01,10.613776,10.814899,10.037835,10.305998,7.977844,13206735
1117,2007-08-02,10.409607,10.610729,10.330377,10.497979,8.126455,6984195
1118,2007-08-03,10.592445,10.601587,9.839760,9.903753,7.666465,13449572
1119,2007-08-06,9.973842,10.208484,9.324765,10.098781,7.817436,11320481
1120,2007-08-07,10.205437,10.775284,10.110970,10.571114,8.183069,10218853
1121,2007-08-08,10.598540,10.686912,10.272478,10.464458,8.100506,9015496
1122,2007-08-09,10.251147,10.604635,10.220674,10.406559,8.055691,8187552
1123,2007-08-10,10.208484,10.366944,9.815382,10.299904,7.973126,8737874
1124,2007-08-13,10.449222,10.494931,10.147538,10.299904,7.973126,4667069
1125,2007-08-14,10.418749,10.504073,9.705678,9.915943,7.675905,9493623
1126,2007-08-15,9.739199,10.040882,9.653874,9.720915,7.524931,6257325
1127,2007-08-16,9.446657,9.733104,8.928615,9.672158,7.487189,17075723
1128,2007-08-17,10.086592,10.379134,9.611212,10.357802,8.017944,11127852
1129,2007-08-20,10.433985,10.814899,10.290762,10.510168,8.135890,7582428
1130,2007-08-21,10.519310,10.711290,10.464458,10.598540,8.204296,4126920
1131,2007-08-22,10.705196,11.040400,10.674723,10.982501,8.501522,4457376
1132,2007-08-23,11.198860,11.244569,10.531499,10.653391,8.246760,6312455
1133,2007-08-24,10.714338,10.955075,10.601587,10.891082,8.430756,4832133
1134,2007-08-27,10.973359,10.994690,10.702148,10.726527,8.303374,3354107
1135,2007-08-28,10.574161,10.671675,10.269431,10.312093,7.982565,4622111
1136,2007-08-29,10.494931,10.635108,10.415701,10.558925,8.173636,3906070
1137,2007-08-30,10.446174,10.473600,10.208484,10.290762,7.966050,4599140
1138,2007-08-31,10.366944,10.473600,10.278572,10.321235,7.989641,5149790
1139,2007-09-04,10.208484,10.491884,9.861091,10.351708,8.013231,8239730
1140,2007-09-05,10.260289,10.360850,10.147538,10.296856,7.970765,5845814
1141,2007-09-06,10.296856,10.391323,10.193248,10.336471,8.001431,3306524
1142,2007-09-07,10.168869,10.193248,10.025646,10.123160,7.836310,5365718
1143,2007-09-10,10.120112,10.120112,9.888517,10.056119,7.784416,7094129
1144,2007-09-11,10.159727,10.220674,9.986031,10.068308,7.793851,4489207
1145,2007-09-12,10.007362,10.071355,9.903753,10.059166,7.786771,5230517
1146,2007-09-13,10.132302,10.473600,10.013457,10.339519,8.003790,6412543
1147,2007-09-14,10.275525,10.616824,10.248099,10.497979,8.126455,4164002
1148,2007-09-17,10.266383,10.494931,10.238957,10.354755,8.015588,5929822
1149,2007-09-18,10.354755,10.665581,10.351708,10.638155,8.234966,4984398
1150,2007-09-19,10.665581,10.955075,10.622918,10.811852,8.369428,4431123
1151,2007-09-20,10.817946,10.970312,10.577209,10.622918,8.223173,3392502
1152,2007-09-21,10.766142,11.107440,10.744811,11.055636,8.558141,3474869
1153,2007-09-24,11.083062,11.607199,11.040400,11.579773,8.963870,5928182
1154,2007-09-25,11.521874,11.631578,11.308563,11.598057,8.978021,4693978
1155,2007-09-26,11.655956,11.854031,11.546253,11.765659,9.107768,3702283
1156,2007-09-27,11.854031,11.881457,11.707760,11.808321,9.140786,4034051
1157,2007-09-28,11.808321,11.878410,11.677287,11.732139,9.081810,4528914
1158,2007-10-01,11.680335,11.936308,11.659003,11.829653,9.157300,3483073
1159,2007-10-02,11.844889,12.064295,11.786990,12.052106,9.329494,3865706
1160,2007-10-03,11.799180,12.024680,11.732139,11.878410,9.195042,4532196
1161,2007-10-04,11.985065,12.042964,11.872315,12.042964,9.322422,2347317
1162,2007-10-05,12.177046,12.509202,12.052106,12.460446,9.645597,7222767
1163,2007-10-08,12.411689,12.411689,12.119147,12.195330,9.440370,3033168
1164,2007-10-09,12.323317,12.332459,12.106958,12.173999,9.423860,4610298
1165,2007-10-10,12.189235,12.189235,12.052106,12.183140,9.430939,3690141
1166,2007-10-11,12.237992,12.597574,12.237992,12.356837,9.565387,5613478
1167,2007-10-12,12.463493,12.554912,12.289796,12.442162,9.631443,3562488
1168,2007-10-15,12.436067,12.493966,12.128289,12.250181,9.482829,3010525
1169,2007-10-16,12.192282,12.250181,11.997255,12.009444,9.296474,2253136
1170,2007-10-17,12.073437,12.250181,11.896693,12.042964,9.322422,3225469
1171,2007-10-18,12.042964,12.097816,11.796132,11.948498,9.249298,2659068
